customer_id,age,employment_type,monthly_income,city,city_tier,bureau_score,has_pl,pl_ticket_size,pl_tenure_months,pl_vintage_months,repayment_score,dpd_last_12m,foir_percent,digital_engagement_score,app_logins_90d,hl_calculator_used,hl_propensity_score,took_hl,hl_ticket_size,hl_tenure_months,hl_vintage_months,segment,model_propensity_score,propensity_decile
CUST001726,39,Self-Employed,28944,Lucknow,Tier 2,683,True,137748,36,32,38,0,13.22,80,12,False,58.21,False,0,0,0,High Potential,8.771696,2
CUST001727,30,Salaried,57543,Coimbatore,Tier 2,642,True,262483,18,37,24,1,25.34,100,21,True,100.0,False,0,0,0,Ready for Home,13.191739,3
CUST001728,36,Salaried,92389,Mumbai,Tier 1,750,True,315132,36,15,50,1,9.47,74,14,True,100.0,False,0,0,0,Ready for Home,31.038443,8
CUST001731,40,Self-Employed,84078,Nagpur,Tier 2,683,True,215886,60,34,49,1,4.28,47,7,True,87.28,False,0,0,0,Ready for Home,43.223534,9
CUST001734,23,Salaried,36300,Hyderabad,Tier 1,668,True,138829,36,38,27,0,10.62,80,19,False,18.76,False,0,0,0,Low Intent,12.080071,3
CUST001735,33,Salaried,57489,Hyderabad,Tier 1,697,True,268806,18,27,20,1,25.98,93,12,True,98.82,False,0,0,0,Ready for Home,17.21362,4
CUST001736,46,Salaried,72893,Chennai,Tier 1,799,True,340247,12,15,76,0,38.9,55,2,False,51.49,False,0,0,0,High Potential,11.45891,2
CUST001738,23,Salaried,25000,Indore,Tier 2,677,True,102382,18,16,27,3,22.75,80,7,True,71.92,False,0,0,0,Ready for Home,13.898613,3
CUST001739,35,Salaried,63946,Nagpur,Tier 2,721,True,176556,12,7,41,0,23.01,86,18,False,97.16,False,0,0,0,Ready for Home,15.38718,4
CUST001743,33,Salaried,37679,Nagpur,Tier 2,732,True,117892,24,11,61,1,13.04,100,14,False,70.81,True,611329,300,21,Ready for Home,41.5826,9
CUST001744,28,Self-Employed,51364,Indore,Tier 2,624,True,192712,18,35,6,0,20.84,100,17,False,60.77,False,0,0,0,High Potential,7.471306,1
CUST001745,43,Salaried,79669,Nashik,Tier 3,754,True,369843,18,13,67,1,25.79,80,18,False,79.86,False,0,0,0,Ready for Home,8.1476555,1
CUST001748,32,Salaried,75061,Pune,Tier 1,686,True,166927,18,33,52,1,12.35,92,12,False,83.08,True,3080731,240,12,Ready for Home,47.804737,9
CUST001749,37,Self-Employed,58792,Coimbatore,Tier 2,770,True,123280,36,23,83,0,5.82,73,17,False,98.99,False,0,0,0,Ready for Home,17.812706,5
CUST001750,33,Salaried,79656,Guwahati,Tier 3,740,True,250427,36,46,49,2,8.73,69,2,False,71.9,False,0,0,0,Ready for Home,24.98175,7
CUST001751,32,Self-Employed,60394,Chennai,Tier 1,678,True,129131,24,28,32,0,8.91,39,6,False,62.83,False,0,0,0,High Potential,21.481306,6
CUST001752,36,Self-Employed,78196,Bhopal,Tier 3,655,True,254867,48,15,15,2,6.79,77,10,False,73.85,False,0,0,0,Ready for Home,13.061504,3
CUST001754,24,Salaried,25000,Nashik,Tier 3,671,True,102230,60,7,29,0,6.82,100,12,False,30.28,False,0,0,0,Medium Potential,4.035782,1
CUST001756,43,Salaried,69593,Indore,Tier 2,780,True,316917,24,8,67,2,18.97,52,8,True,73.24,False,0,0,0,Ready for Home,24.72535,7
CUST001760,40,Salaried,70070,Lucknow,Tier 2,733,True,280895,36,24,56,3,11.14,78,14,False,50.67,False,0,0,0,High Potential,17.870865,5
CUST001761,37,Salaried,75383,Bangalore,Tier 1,702,True,181784,48,22,29,0,5.02,56,5,False,54.38,False,0,0,0,High Potential,30.15443,8
CUST001763,52,Salaried,107680,Delhi,Tier 1,803,True,272503,36,24,82,0,7.03,60,7,True,100.0,True,1785063,180,2,Ready for Home,48.32194,9
CUST001765,52,Salaried,69503,Bangalore,Tier 1,816,True,331258,24,8,85,0,19.86,44,4,False,75.14,True,3005993,180,4,Ready for Home,58.507072,10
CUST001766,30,Salaried,57137,Nagpur,Tier 2,663,True,227158,18,11,42,3,22.09,92,16,False,93.65,False,0,0,0,Ready for Home,14.384651,3
CUST001767,46,Salaried,72659,Mumbai,Tier 1,796,True,142584,24,31,94,0,8.18,50,9,False,64.61,False,0,0,0,High Potential,14.995543,4
CUST001771,44,Salaried,70375,Guwahati,Tier 3,767,True,242152,18,9,61,1,19.12,58,3,False,68.74,False,0,0,0,High Potential,9.987326,2
CUST001772,52,Salaried,85444,Lucknow,Tier 2,765,True,329590,36,7,66,2,10.71,50,3,True,85.5,True,1118274,300,4,Ready for Home,56.413578,10
CUST001773,29,Salaried,25000,Lucknow,Tier 2,757,True,104323,18,8,63,0,23.18,68,2,False,49.1,True,990543,120,9,Medium Potential,43.82567,9
CUST001774,33,Salaried,42269,Guwahati,Tier 3,779,True,160303,48,8,81,0,7.9,74,17,False,100.0,False,0,0,0,Ready for Home,18.910805,5
CUST001775,48,Self-Employed,100651,Chennai,Tier 1,681,True,499657,48,14,33,4,10.34,95,12,True,92.62,True,4390257,180,14,Ready for Home,61.429657,10
CUST001776,38,Salaried,76155,Kochi,Tier 2,775,True,154828,36,46,59,0,5.65,87,12,False,71.99,False,0,0,0,Ready for Home,29.843792,8
CUST001777,45,Self-Employed,63379,Lucknow,Tier 2,814,True,241813,24,31,100,0,15.9,83,10,False,82.76,False,0,0,0,Ready for Home,18.637247,5
CUST001778,26,Salaried,48114,Coimbatore,Tier 2,768,True,194759,12,9,71,0,33.73,89,10,True,62.17,False,0,0,0,High Potential,18.151365,5
CUST001779,46,Self-Employed,92466,Coimbatore,Tier 2,729,True,175860,18,15,49,2,10.57,74,11,False,55.75,False,0,0,0,High Potential,16.543854,4
CUST001780,31,Self-Employed,100905,Bhopal,Tier 3,700,True,203295,48,16,51,0,4.2,100,5,False,67.64,True,509720,120,10,High Potential,19.789867,5
CUST001781,38,Salaried,73602,Nagpur,Tier 2,775,True,145722,36,14,70,0,5.5,90,17,False,89.85,False,0,0,0,Ready for Home,21.172771,6
CUST001783,58,Salaried,96061,Hyderabad,Tier 1,821,True,454716,18,44,100,0,26.3,42,3,False,91.35,False,0,0,0,Ready for Home,16.330711,4
CUST001785,36,Salaried,66176,Mumbai,Tier 1,718,True,119970,12,44,69,0,15.11,68,5,False,90.86,True,2907655,240,5,Ready for Home,49.93265,10
CUST001786,34,Self-Employed,73724,Hyderabad,Tier 1,754,True,218077,36,40,50,1,8.22,85,16,True,100.0,True,3985230,300,7,Ready for Home,68.224625,10
CUST001787,34,Salaried,62581,Jaipur,Tier 2,781,True,154798,48,39,73,0,5.15,70,6,False,76.22,False,0,0,0,Ready for Home,45.616318,9
CUST001788,33,Salaried,47589,Guwahati,Tier 3,724,True,199562,24,34,47,0,17.47,87,8,False,50.43,True,2333098,240,13,High Potential,24.673609,7
CUST001790,31,Salaried,29891,Mysore,Tier 3,749,True,133283,18,44,63,0,24.77,48,5,True,85.43,False,0,0,0,Ready for Home,14.382219,3
CUST001791,33,Self-Employed,56871,Coimbatore,Tier 2,700,True,135308,24,28,13,2,9.91,67,10,False,72.8,False,0,0,0,Ready for Home,23.605316,6
CUST001792,30,Salaried,91073,Hyderabad,Tier 1,660,True,192916,60,36,9,2,3.53,73,13,False,78.15,False,0,0,0,Ready for Home,13.841631,3
CUST001793,43,Salaried,83760,Chennai,Tier 1,804,True,343059,60,21,90,0,6.83,53,4,True,100.0,False,0,0,0,Ready for Home,20.643673,5
CUST001794,29,Salaried,29572,Guwahati,Tier 3,663,True,128459,18,39,30,0,24.13,100,19,False,43.11,False,0,0,0,Medium Potential,9.6552515,2
CUST001796,42,Salaried,66210,Kochi,Tier 2,759,True,191029,12,12,57,2,24.04,74,15,False,68.99,False,0,0,0,High Potential,24.463219,7
CUST001798,39,Salaried,58173,Mysore,Tier 3,724,True,188301,12,9,60,0,26.97,41,3,True,68.17,True,2676627,240,4,High Potential,63.58558,10
CUST001799,34,Salaried,50329,Mumbai,Tier 1,744,True,187543,18,18,47,1,20.7,62,7,False,84.38,False,0,0,0,Ready for Home,25.738373,7
CUST001800,40,Salaried,81475,Hyderabad,Tier 1,772,True,131162,18,33,79,1,8.94,65,4,False,100.0,False,0,0,0,Ready for Home,26.595968,7
CUST001801,35,Self-Employed,89585,Mumbai,Tier 1,728,True,419108,24,8,47,3,19.49,76,10,False,77.28,False,0,0,0,Ready for Home,15.526706,4
CUST001803,36,Self-Employed,93767,Lucknow,Tier 2,708,True,328729,12,32,46,0,29.22,77,22,False,70.87,False,0,0,0,Ready for Home,28.423769,7
CUST001804,24,Salaried,27153,Coimbatore,Tier 2,711,True,119328,60,24,52,4,7.32,100,13,False,58.27,True,1289907,240,15,High Potential,38.65758,9
CUST001805,36,Salaried,48144,Guwahati,Tier 3,703,True,211792,60,24,36,0,7.33,100,23,False,46.07,False,0,0,0,Medium Potential,12.813986,3
CUST001808,41,Salaried,60425,Mumbai,Tier 1,760,True,218420,24,41,78,1,15.06,79,10,False,80.77,False,0,0,0,Ready for Home,26.546318,7
CUST001809,27,Salaried,46072,Guwahati,Tier 3,715,True,137697,18,47,56,0,16.6,100,14,False,29.11,False,0,0,0,Low Intent,14.250363,3
CUST001810,29,Salaried,55664,Jaipur,Tier 2,686,True,135008,48,14,35,4,5.05,93,10,False,59.92,False,0,0,0,High Potential,8.668117,1
CUST001811,32,Salaried,46683,Rajkot,Tier 3,754,True,179672,36,44,60,0,10.69,97,10,False,43.73,False,0,0,0,Medium Potential,19.415709,5
CUST001812,29,Salaried,58637,Hyderabad,Tier 1,738,True,114281,36,41,32,3,5.41,91,19,False,59.5,False,0,0,0,High Potential,20.434248,5
CUST001813,34,Salaried,40688,Coimbatore,Tier 2,667,True,140705,12,44,26,0,28.82,66,4,False,59.88,False,0,0,0,High Potential,21.641064,6
CUST001814,45,Salaried,79841,Guwahati,Tier 3,767,True,173478,60,10,68,0,3.62,66,7,True,94.27,True,4070730,120,10,Ready for Home,37.320538,9
CUST001815,39,Salaried,50640,Chennai,Tier 1,787,True,118181,36,34,77,1,6.48,61,8,True,100.0,False,0,0,0,Ready for Home,27.599403,7
CUST001817,40,Salaried,60924,Indore,Tier 2,711,True,290060,36,31,52,0,13.23,70,8,False,71.53,False,0,0,0,Ready for Home,25.458666,7
CUST001818,23,Salaried,45820,Nagpur,Tier 2,655,True,189265,18,45,31,0,22.95,87,14,False,41.35,False,0,0,0,Medium Potential,5.6020594,1
CUST001819,38,Salaried,45680,Kochi,Tier 2,668,True,129151,60,38,27,0,4.71,72,13,False,56.62,False,0,0,0,High Potential,10.866423,2
CUST001821,34,Salaried,57190,Delhi,Tier 1,718,True,233141,60,15,43,0,6.79,89,16,False,64.47,False,0,0,0,High Potential,17.066063,4
CUST001823,32,Self-Employed,25000,Rajkot,Tier 3,809,True,121566,24,27,96,0,20.26,100,21,True,100.0,True,1057923,300,9,Ready for Home,52.59877,10
CUST001825,29,Salaried,61551,Chandigarh,Tier 3,657,True,142800,48,29,28,2,4.83,90,17,False,48.89,False,0,0,0,Medium Potential,3.9454236,1
CUST001826,34,Salaried,88794,Pune,Tier 1,680,True,263966,48,18,34,0,6.19,100,17,False,81.44,True,3180984,300,8,Ready for Home,36.17355,8
CUST001828,47,Salaried,104925,Chennai,Tier 1,821,True,506622,36,13,82,0,13.41,50,5,False,77.45,False,0,0,0,Ready for Home,10.135704,2
CUST001829,36,Self-Employed,79236,Chennai,Tier 1,655,True,390114,24,17,17,2,20.51,74,16,False,76.34,False,0,0,0,Ready for Home,9.466495,2
CUST001830,24,Self-Employed,34304,Lucknow,Tier 2,634,True,165263,48,12,10,0,10.04,100,13,False,19.58,False,0,0,0,Low Intent,11.918857,3
CUST001831,47,Salaried,73119,Bangalore,Tier 1,710,True,331116,48,46,38,0,9.43,55,11,False,40.82,False,0,0,0,Medium Potential,7.2758956,1
CUST001832,29,Salaried,50366,Nagpur,Tier 2,740,True,152417,48,39,31,3,6.3,73,24,False,66.01,False,0,0,0,High Potential,16.605486,4
CUST001833,37,Salaried,76097,Kochi,Tier 2,651,True,106965,36,31,29,0,3.9,86,16,False,94.62,False,0,0,0,Ready for Home,25.61113,7
CUST001834,36,Salaried,51964,Bhopal,Tier 3,767,True,142905,60,46,47,0,4.58,76,19,False,54.97,False,0,0,0,High Potential,15.200674,4
CUST001837,38,Salaried,66269,Jaipur,Tier 2,777,True,257456,48,16,66,0,8.09,59,5,False,59.4,False,0,0,0,High Potential,35.66684,8
CUST001839,35,Salaried,57138,Mysore,Tier 3,786,True,197945,36,17,79,0,9.62,53,6,False,68.03,False,0,0,0,High Potential,21.08049,6
CUST001841,34,Salaried,52638,Lucknow,Tier 2,718,True,261084,36,31,47,1,13.78,75,17,False,78.84,True,950017,240,20,Ready for Home,33.362232,8
CUST001842,34,Salaried,71794,Chennai,Tier 1,727,True,300157,24,45,43,3,17.42,100,15,False,67.75,False,0,0,0,High Potential,40.086197,9
CUST001845,38,Salaried,49645,Jaipur,Tier 2,745,True,129584,48,30,64,2,5.44,77,13,False,67.15,True,1053715,180,7,High Potential,45.84023,9
CUST001846,30,Salaried,41190,Delhi,Tier 1,709,True,119030,48,37,43,1,6.02,97,17,False,52.31,True,2273530,180,13,High Potential,26.683817,7
CUST001847,25,Salaried,25000,Bhopal,Tier 3,698,True,100035,24,8,45,5,16.67,100,11,False,20.72,False,0,0,0,Low Intent,9.091509,2
CUST001848,34,Salaried,80049,Indore,Tier 2,769,True,254337,24,37,70,0,13.24,83,15,True,100.0,True,2622598,180,8,Ready for Home,55.645763,10
CUST001849,30,Salaried,55125,Indore,Tier 2,752,True,251954,48,32,72,0,9.52,100,20,False,75.43,False,0,0,0,Ready for Home,29.458527,7
CUST001850,23,Self-Employed,26435,Coimbatore,Tier 2,682,True,104365,18,15,22,0,21.93,99,12,False,60.11,False,0,0,0,High Potential,13.595891,3
CUST001852,37,Salaried,45937,Indore,Tier 2,760,True,132700,24,32,57,1,12.04,67,3,False,63.06,False,0,0,0,High Potential,20.402414,5
CUST001853,33,Self-Employed,106253,Kochi,Tier 2,652,True,529440,60,8,5,0,8.3,73,10,False,87.0,False,0,0,0,Ready for Home,21.837883,6
CUST001855,31,Salaried,65843,Kochi,Tier 2,740,True,298878,60,11,55,0,7.57,62,5,False,57.46,True,2824923,180,5,High Potential,41.357277,9
CUST001856,30,Salaried,60387,Kochi,Tier 2,743,True,124055,24,28,43,5,8.56,100,12,True,90.53,True,967617,180,18,Ready for Home,37.589687,9
CUST001857,35,Salaried,39791,Chandigarh,Tier 3,689,True,158476,60,44,20,1,6.64,78,13,True,68.18,True,1589199,180,3,High Potential,49.866547,10
CUST001858,38,Salaried,40384,Nagpur,Tier 2,755,True,186726,60,7,56,1,7.71,71,18,True,71.54,False,0,0,0,Ready for Home,25.077969,7
CUST001859,39,Salaried,74665,Kochi,Tier 2,819,True,200327,36,12,86,0,7.45,64,3,False,84.53,True,4019056,180,4,Ready for Home,63.761692,10
CUST001861,37,Self-Employed,57472,Delhi,Tier 1,700,True,220986,24,14,41,0,16.02,46,4,False,50.84,False,0,0,0,High Potential,11.659695,2
CUST001862,35,Salaried,72683,Indore,Tier 2,699,True,270578,24,29,22,0,15.51,76,10,False,64.7,False,0,0,0,High Potential,22.841375,6
CUST001863,43,Self-Employed,107502,Mumbai,Tier 1,703,True,312883,60,34,42,0,4.85,62,6,False,71.83,False,0,0,0,Ready for Home,16.579624,4
CUST001864,26,Self-Employed,100437,Hyderabad,Tier 1,699,True,164014,24,10,61,0,6.8,97,25,False,78.89,False,0,0,0,Ready for Home,10.190169,2
CUST001867,33,Salaried,33985,Mysore,Tier 3,713,True,163930,36,7,57,4,13.4,62,6,False,59.38,True,1121219,300,23,High Potential,55.16696,10
CUST001869,56,Salaried,96633,Chandigarh,Tier 3,850,True,331603,48,21,100,1,7.15,26,1,True,88.06,False,0,0,0,Ready for Home,7.5377693,1
CUST001870,39,Salaried,62546,Jaipur,Tier 2,759,True,141574,48,14,75,1,4.72,69,9,True,100.0,True,2242313,300,14,Ready for Home,52.989895,10
CUST001871,30,Self-Employed,82236,Nagpur,Tier 2,714,True,114524,60,27,44,0,2.32,68,9,True,100.0,False,0,0,0,Ready for Home,18.541046,5
CUST001873,44,Self-Employed,84733,Jaipur,Tier 2,727,True,193962,60,15,44,1,3.82,75,16,False,88.09,False,0,0,0,Ready for Home,9.991531,2
CUST001874,37,Salaried,69989,Nagpur,Tier 2,673,True,159638,60,41,27,1,3.8,76,16,False,80.91,False,0,0,0,Ready for Home,16.748466,4
CUST001878,28,Self-Employed,52850,Nashik,Tier 3,679,True,178880,60,31,39,1,5.64,93,14,False,54.31,False,0,0,0,High Potential,12.212597,3
CUST001879,28,Salaried,47997,Nagpur,Tier 2,693,True,209029,60,44,45,1,7.26,93,19,False,66.68,False,0,0,0,High Potential,21.206774,6
CUST001880,38,Salaried,41223,Mysore,Tier 3,724,True,186263,12,8,42,2,37.65,59,2,False,25.13,False,0,0,0,Low Intent,16.738882,4
CUST001882,34,Salaried,79887,Kochi,Tier 2,701,True,175318,24,39,48,0,9.14,80,23,False,85.49,False,0,0,0,Ready for Home,16.778765,4
CUST001883,26,Salaried,43134,Nashik,Tier 3,698,True,120188,36,32,20,0,7.74,99,14,False,33.42,True,1321381,240,4,Medium Potential,29.902235,8
CUST001884,50,Salaried,101200,Chennai,Tier 1,805,True,434610,18,18,82,0,23.86,31,2,False,66.69,True,2784496,120,4,High Potential,49.738155,10
CUST001885,27,Salaried,26168,Coimbatore,Tier 2,600,True,128249,36,21,0,2,13.61,99,23,False,40.6,False,0,0,0,Medium Potential,14.202626,3
CUST001886,35,Self-Employed,64907,Coimbatore,Tier 2,718,True,101239,36,29,43,1,4.33,96,17,False,77.1,True,1797894,180,18,Ready for Home,48.14996,9
CUST001887,33,Salaried,50548,Indore,Tier 2,796,True,137523,36,12,77,0,7.56,79,12,True,100.0,False,0,0,0,Ready for Home,39.16301,9
CUST001889,30,Salaried,66580,Coimbatore,Tier 2,650,True,171915,48,37,2,1,5.38,100,14,False,67.09,False,0,0,0,High Potential,12.114152,3
CUST001890,34,Self-Employed,63169,Coimbatore,Tier 2,687,True,131626,24,40,24,5,8.68,69,4,True,100.0,True,3729410,120,3,Ready for Home,43.072067,9
CUST001891,28,Salaried,57997,Pune,Tier 1,712,True,132907,48,10,32,1,4.77,80,17,False,63.48,True,3021843,300,3,High Potential,5.170082,1
CUST001893,23,Salaried,47478,Indore,Tier 2,747,True,103697,60,32,48,0,3.64,95,21,False,38.2,True,2286370,180,10,Medium Potential,61.30937,10
CUST001895,32,Self-Employed,73257,Pune,Tier 1,716,True,131171,24,42,47,0,7.46,72,16,True,100.0,False,0,0,0,Ready for Home,27.78166,7
CUST001897,33,Self-Employed,83288,Bangalore,Tier 1,724,True,280562,24,29,65,0,14.04,100,12,False,95.31,False,0,0,0,Ready for Home,30.661127,8
CUST001899,36,Salaried,86731,Hyderabad,Tier 1,727,True,427384,48,31,39,1,10.27,76,14,False,82.51,False,0,0,0,Ready for Home,25.320122,7
CUST001902,27,Salaried,38341,Jaipur,Tier 2,749,True,169087,24,36,61,0,18.38,100,8,False,50.55,False,0,0,0,High Potential,13.732868,3
CUST001903,25,Salaried,36272,Guwahati,Tier 3,634,True,159984,24,19,3,0,18.38,91,13,True,64.24,True,1248520,300,6,High Potential,47.55334,9
CUST001905,41,Self-Employed,85713,Mysore,Tier 3,647,True,338777,60,45,25,1,6.59,89,15,False,63.25,False,0,0,0,High Potential,7.6837087,1
CUST001909,26,Salaried,59167,Pune,Tier 1,722,True,143302,48,18,42,0,5.05,100,14,False,36.81,False,0,0,0,Medium Potential,8.174482,1
CUST001910,31,Salaried,32921,Lucknow,Tier 2,740,True,100812,24,23,53,4,12.76,77,16,False,57.88,False,0,0,0,High Potential,14.260556,3
CUST001912,38,Self-Employed,86645,Delhi,Tier 1,705,True,354385,60,29,54,0,6.82,87,9,False,83.68,True,4627127,300,13,Ready for Home,38.750626,9
CUST001913,40,Salaried,64984,Kochi,Tier 2,701,True,197566,18,22,35,0,16.89,92,14,False,66.87,True,3213889,240,8,High Potential,44.58235,9
CUST001914,37,Salaried,25000,Indore,Tier 2,631,True,123634,18,43,35,3,27.47,65,5,False,64.84,False,0,0,0,High Potential,11.482022,2
CUST001915,27,Salaried,59951,Hyderabad,Tier 1,740,True,190556,18,40,58,1,17.66,97,14,False,67.64,False,0,0,0,High Potential,15.944912,4
CUST001916,27,Salaried,53664,Chennai,Tier 1,643,True,246795,18,10,8,3,25.55,100,22,False,58.49,True,1606730,240,1,High Potential,58.386303,10
CUST001917,46,Salaried,87389,Chennai,Tier 1,769,True,393189,60,10,75,2,7.5,54,7,False,73.36,False,0,0,0,Ready for Home,24.36437,6
CUST001919,42,Salaried,77109,Delhi,Tier 1,798,True,297440,18,42,85,0,21.43,77,16,False,99.24,True,4401641,120,12,Ready for Home,44.062943,9
CUST001920,32,Salaried,67827,Nagpur,Tier 2,790,True,170804,24,26,82,0,10.49,85,17,False,90.96,True,2980921,300,5,Ready for Home,40.561615,9
CUST001921,34,Salaried,37458,Nagpur,Tier 2,706,True,111788,48,12,47,0,6.22,86,13,False,59.57,False,0,0,0,High Potential,16.839426,4
CUST001922,25,Self-Employed,54237,Mysore,Tier 3,672,True,128330,12,34,4,0,19.72,91,13,False,27.77,True,2122430,300,5,Low Intent,34.203773,8
CUST001923,23,Salaried,25000,Hyderabad,Tier 1,739,True,105375,18,24,64,0,23.42,100,14,False,59.38,False,0,0,0,High Potential,16.676126,4
CUST001924,27,Self-Employed,34118,Guwahati,Tier 3,639,True,104206,18,24,17,3,16.97,93,16,False,19.01,False,0,0,0,Low Intent,7.206484,1
CUST001925,39,Self-Employed,92038,Bangalore,Tier 1,662,True,282343,48,41,21,0,6.39,47,5,False,68.13,False,0,0,0,High Potential,25.666813,7
CUST001928,38,Salaried,76835,Jaipur,Tier 2,757,True,130317,24,36,53,3,7.07,81,21,False,56.76,False,0,0,0,High Potential,17.791862,5
CUST001929,40,Self-Employed,118604,Pune,Tier 1,736,True,334534,18,27,58,2,15.67,84,18,True,98.44,True,1190621,180,4,Ready for Home,63.090508,10
CUST001930,26,Self-Employed,25000,Bhopal,Tier 3,718,True,122566,18,38,51,0,27.24,92,15,False,31.67,False,0,0,0,Medium Potential,9.427508,2
CUST001932,37,Salaried,44396,Jaipur,Tier 2,716,True,145737,24,27,36,0,13.68,57,6,False,38.62,True,2586718,120,22,Medium Potential,30.770895,8
CUST001933,40,Salaried,49195,Bangalore,Tier 1,733,True,225228,24,27,65,0,19.08,98,15,True,100.0,True,889479,300,8,Ready for Home,48.347637,9
CUST001934,30,Salaried,56140,Jaipur,Tier 2,732,True,252677,48,10,58,1,9.38,73,14,False,62.81,False,0,0,0,High Potential,22.734144,6
CUST001937,43,Salaried,56247,Guwahati,Tier 3,769,True,233563,12,32,67,1,34.6,72,22,True,67.61,False,0,0,0,High Potential,36.91035,8
CUST001938,43,Salaried,56689,Mysore,Tier 3,767,True,185942,60,11,73,0,5.47,66,5,False,74.38,False,0,0,0,Ready for Home,24.468962,7
CUST001940,29,Salaried,41689,Bhopal,Tier 3,708,True,160412,60,17,50,2,6.41,76,16,False,42.9,False,0,0,0,Medium Potential,9.1729965,2
CUST001942,30,Salaried,44183,Chandigarh,Tier 3,754,True,121563,12,40,52,0,22.93,85,14,False,45.61,False,0,0,0,Medium Potential,13.759049,3
CUST001944,35,Salaried,80094,Bangalore,Tier 1,688,True,224798,48,41,33,1,5.85,70,8,False,94.58,True,1852849,300,8,Ready for Home,50.72742,10
CUST001946,38,Salaried,58371,Chennai,Tier 1,658,True,283334,60,21,11,0,8.09,73,24,False,71.17,False,0,0,0,Ready for Home,8.284293,1
CUST001947,23,Salaried,25000,Bhopal,Tier 3,717,True,103372,24,9,51,4,17.23,87,23,False,29.08,False,0,0,0,Low Intent,5.122419,1
CUST001948,23,Self-Employed,62798,Rajkot,Tier 3,707,True,191179,36,19,38,0,8.46,86,17,False,23.79,False,0,0,0,Low Intent,8.984165,2
CUST001949,42,Salaried,55037,Bangalore,Tier 1,752,True,115508,60,27,56,1,3.5,63,4,True,100.0,False,0,0,0,Ready for Home,26.909304,7
CUST001950,27,Salaried,40599,Nagpur,Tier 2,631,True,198488,48,32,0,5,10.19,100,11,False,41.67,False,0,0,0,Medium Potential,17.269163,4
CUST001951,40,Self-Employed,94645,Pune,Tier 1,695,True,451134,48,14,32,0,9.93,71,6,True,97.62,False,0,0,0,Ready for Home,32.23892,8
CUST001955,50,Salaried,100454,Delhi,Tier 1,739,True,328536,36,19,55,2,9.08,66,7,True,92.9,False,0,0,0,Ready for Home,28.98994,7
CUST001956,38,Self-Employed,151675,Chennai,Tier 1,696,True,566604,60,20,29,0,6.23,52,6,False,64.97,True,3876081,300,2,High Potential,21.822266,6
CUST001958,54,Self-Employed,143247,Nashik,Tier 3,748,True,419270,18,30,60,5,16.26,55,7,False,31.83,False,0,0,0,Medium Potential,9.578474,2
